,reaction_id,flux
SK_Gb8bin5_H2SO_Gb8bin5_C_c_ub,SK_Gb8bin5_H2SO_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_H2St1_lb,SK_Gb8bin5_H2St1_lb,0.0
SK_Gb8bin5_H2St1_ub,SK_Gb8bin5_H2St1_ub,0.0
SK_Gb8bin5_H2tex_lb,SK_Gb8bin5_H2tex_lb,0.0
SK_Gb8bin5_H2tex_ub,SK_Gb8bin5_H2tex_ub,0.0
SK_Gb8bin5_HACD1_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD1_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD1_1_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD1_1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD1_1_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD1_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD2_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD2_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD2_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD3_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD3_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD3_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD4_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD4_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD4_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD4_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD5_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD5_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD5_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD5_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD6_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD6_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD6_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD6_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD7_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD7_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD7_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD7_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD8_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD8_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD8_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD8_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACD9_Gb8bin5_C_c_lb,SK_Gb8bin5_HACD9_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HACD9_Gb8bin5_C_c_ub,SK_Gb8bin5_HACD9_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HACOADr_Gb8bin5_C_c_ub,SK_Gb8bin5_HACOADr_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HBZOPT_Gb8bin5_C_c_ub,SK_Gb8bin5_HBZOPT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HCO3E_Gb8bin5_C_c_lb,SK_Gb8bin5_HCO3E_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HCO3E_Gb8bin5_C_c_ub,SK_Gb8bin5_HCO3E_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HDCAt2pp_ub,SK_Gb8bin5_HDCAt2pp_ub,0.0
SK_Gb8bin5_HDH_Gb8bin5_C_c_ub,SK_Gb8bin5_HDH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HEX7_Gb8bin5_C_c_ub,SK_Gb8bin5_HEX7_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HEX7_1_Gb8bin5_C_c_ub,SK_Gb8bin5_HEX7_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HIBD_Gb8bin5_C_c_ub,SK_Gb8bin5_HIBD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HIBDkt_Gb8bin5_C_c_ub,SK_Gb8bin5_HIBDkt_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HISGLYabcpp_ub,SK_Gb8bin5_HISGLYabcpp_ub,0.0
SK_Gb8bin5_HISGLYtex_lb,SK_Gb8bin5_HISGLYtex_lb,0.0
SK_Gb8bin5_HISGLYtex_ub,SK_Gb8bin5_HISGLYtex_ub,0.0
SK_Gb8bin5_HISHISabcpp_ub,SK_Gb8bin5_HISHISabcpp_ub,0.0
SK_Gb8bin5_HISHIStex_lb,SK_Gb8bin5_HISHIStex_lb,0.0
SK_Gb8bin5_HISHIStex_ub,SK_Gb8bin5_HISHIStex_ub,0.0
SK_Gb8bin5_HISTP_Gb8bin5_C_c_ub,SK_Gb8bin5_HISTP_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HMBS_Gb8bin5_C_c_ub,SK_Gb8bin5_HMBS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HMEDR_Gb8bin5_C_c_ub,SK_Gb8bin5_HMEDR_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HMEDS_Gb8bin5_C_c_ub,SK_Gb8bin5_HMEDS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HMGL_2_Gb8bin5_C_c_ub,SK_Gb8bin5_HMGL_2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HMPK3_Gb8bin5_C_c_ub,SK_Gb8bin5_HMPK3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HMR_6515_Gb8bin5_C_c_ub,SK_Gb8bin5_HMR_6515_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HMR_9638_lb,SK_Gb8bin5_HMR_9638_lb,0.0
SK_Gb8bin5_HMR_9638_ub,SK_Gb8bin5_HMR_9638_ub,0.0
SK_Gb8bin5_HPROx_Gb8bin5_C_c_lb,SK_Gb8bin5_HPROx_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HPROx_Gb8bin5_C_c_ub,SK_Gb8bin5_HPROx_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HPYRI_Gb8bin5_C_c_lb,SK_Gb8bin5_HPYRI_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HPYRI_Gb8bin5_C_c_ub,SK_Gb8bin5_HPYRI_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HPYRRx_Gb8bin5_C_c_ub,SK_Gb8bin5_HPYRRx_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HPYRRy_Gb8bin5_C_c_ub,SK_Gb8bin5_HPYRRy_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HSDy_Gb8bin5_C_c_lb,SK_Gb8bin5_HSDy_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HSDy_Gb8bin5_C_c_ub,SK_Gb8bin5_HSDy_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HSTPT_Gb8bin5_C_c_ub,SK_Gb8bin5_HSTPT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HVCD_Gb8bin5_C_c_lb,SK_Gb8bin5_HVCD_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_HVCD_Gb8bin5_C_c_ub,SK_Gb8bin5_HVCD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HXAND_Gb8bin5_C_c_ub,SK_Gb8bin5_HXAND_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HXANt2pp_ub,SK_Gb8bin5_HXANt2pp_ub,0.0
SK_Gb8bin5_HXAtex_lb,SK_Gb8bin5_HXAtex_lb,0.0
SK_Gb8bin5_HXAtex_ub,SK_Gb8bin5_HXAtex_ub,0.0
SK_Gb8bin5_HXPRT_Gb8bin5_C_c_ub,SK_Gb8bin5_HXPRT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_HYXNtex_lb,SK_Gb8bin5_HYXNtex_lb,0.0
SK_Gb8bin5_HYXNtex_ub,SK_Gb8bin5_HYXNtex_ub,0.0
SK_Gb8bin5_Htex_lb,SK_Gb8bin5_Htex_lb,0.0
SK_Gb8bin5_Htex_ub,SK_Gb8bin5_Htex_ub,0.0
SK_Gb8bin5_IBTMr_Gb8bin5_C_c_lb,SK_Gb8bin5_IBTMr_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_IBTMr_Gb8bin5_C_c_ub,SK_Gb8bin5_IBTMr_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ICDHx_Gb8bin5_C_c_lb,SK_Gb8bin5_ICDHx_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ICDHx_Gb8bin5_C_c_ub,SK_Gb8bin5_ICDHx_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ICDHyr_Gb8bin5_C_c_lb,SK_Gb8bin5_ICDHyr_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ICDHyr_Gb8bin5_C_c_ub,SK_Gb8bin5_ICDHyr_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ICHORS_Gb8bin5_C_c_lb,SK_Gb8bin5_ICHORS_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ICHORS_Gb8bin5_C_c_ub,SK_Gb8bin5_ICHORS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ICITRED_Gb8bin5_C_c_lb,SK_Gb8bin5_ICITRED_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_ICITRED_Gb8bin5_C_c_ub,SK_Gb8bin5_ICITRED_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_ICITt10_ub,SK_Gb8bin5_ICITt10_ub,0.0
SK_Gb8bin5_IDOND_Gb8bin5_C_c_lb,SK_Gb8bin5_IDOND_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_IDOND_Gb8bin5_C_c_ub,SK_Gb8bin5_IDOND_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IG3PS_1_Gb8bin5_C_c_ub,SK_Gb8bin5_IG3PS_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IGPDH_1_Gb8bin5_C_c_ub,SK_Gb8bin5_IGPDH_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IGPS_Gb8bin5_C_c_ub,SK_Gb8bin5_IGPS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IMPC_Gb8bin5_C_c_lb,SK_Gb8bin5_IMPC_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_IMPC_Gb8bin5_C_c_ub,SK_Gb8bin5_IMPC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IMPD_Gb8bin5_C_c_ub,SK_Gb8bin5_IMPD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_INDOLEt5_ub,SK_Gb8bin5_INDOLEt5_ub,0.0
SK_Gb8bin5_INOSR_Gb8bin5_C_c_lb,SK_Gb8bin5_INOSR_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_INOSTO_Gb8bin5_C_c_lb,SK_Gb8bin5_INOSTO_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_INOSTO_Gb8bin5_C_c_ub,SK_Gb8bin5_INOSTO_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_INS2D_Gb8bin5_C_c_ub,SK_Gb8bin5_INS2D_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_INSCR_Gb8bin5_C_c_ub,SK_Gb8bin5_INSCR_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_INSt2_ub,SK_Gb8bin5_INSt2_ub,0.0
SK_Gb8bin5_IPDPS_Gb8bin5_C_c_ub,SK_Gb8bin5_IPDPS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IPMD_Gb8bin5_C_c_ub,SK_Gb8bin5_IPMD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IPPMIa_Gb8bin5_C_c_lb,SK_Gb8bin5_IPPMIa_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_IPPMIa_Gb8bin5_C_c_ub,SK_Gb8bin5_IPPMIa_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IPPMIb_Gb8bin5_C_c_lb,SK_Gb8bin5_IPPMIb_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_IPPMIb_Gb8bin5_C_c_ub,SK_Gb8bin5_IPPMIb_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IPPS_Gb8bin5_C_c_ub,SK_Gb8bin5_IPPS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_IVCS_Gb8bin5_C_c_ub,SK_Gb8bin5_IVCS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KARA1_Gb8bin5_C_c_lb,SK_Gb8bin5_KARA1_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_KARA1_Gb8bin5_C_c_ub,SK_Gb8bin5_KARA1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KARA2_Gb8bin5_C_c_lb,SK_Gb8bin5_KARA2_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_KARA2_Gb8bin5_C_c_ub,SK_Gb8bin5_KARA2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KARI_1_Gb8bin5_C_c_ub,SK_Gb8bin5_KARI_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KARI_23dhmp_1_Gb8bin5_C_c_ub,SK_Gb8bin5_KARI_23dhmp_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KAS13_Gb8bin5_C_c_ub,SK_Gb8bin5_KAS13_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KAS17_Gb8bin5_C_c_ub,SK_Gb8bin5_KAS17_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KAS2_Gb8bin5_C_c_ub,SK_Gb8bin5_KAS2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KAS7_Gb8bin5_C_c_ub,SK_Gb8bin5_KAS7_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KAS8_Gb8bin5_C_c_ub,SK_Gb8bin5_KAS8_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_KGD2_Gb8bin5_C_c_lb,SK_Gb8bin5_KGD2_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_Kt1_lb,SK_Gb8bin5_Kt1_lb,0.0
SK_Gb8bin5_Kt1_ub,SK_Gb8bin5_Kt1_ub,0.0
SK_Gb8bin5_Kt2pp_ub,SK_Gb8bin5_Kt2pp_ub,0.0
SK_Gb8bin5_Kt3pp_ub,SK_Gb8bin5_Kt3pp_ub,0.0
SK_Gb8bin5_Kt3r_ub,SK_Gb8bin5_Kt3r_ub,0.0
SK_Gb8bin5_Ktex_lb,SK_Gb8bin5_Ktex_lb,0.0
SK_Gb8bin5_Ktex_ub,SK_Gb8bin5_Ktex_ub,0.0
SK_Gb8bin5_LACZ_Gb8bin5_C_c_ub,SK_Gb8bin5_LACZ_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LALALGLUtex_lb,SK_Gb8bin5_LALALGLUtex_lb,0.0
SK_Gb8bin5_LALALGLUtex_ub,SK_Gb8bin5_LALALGLUtex_ub,0.0
SK_Gb8bin5_LALGP_Gb8bin5_C_c_ub,SK_Gb8bin5_LALGP_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LCADi_Gb8bin5_C_c_ub,SK_Gb8bin5_LCADi_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LCARS_Gb8bin5_C_c_lb,SK_Gb8bin5_LCARS_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_LCARS_Gb8bin5_C_c_ub,SK_Gb8bin5_LCARS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LCTSt_ub,SK_Gb8bin5_LCTSt_ub,0.0
SK_Gb8bin5_LDGUNPD_Gb8bin5_C_c_ub,SK_Gb8bin5_LDGUNPD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LDH_D2_Gb8bin5_C_c_ub,SK_Gb8bin5_LDH_D2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LEULEULAPc_Gb8bin5_C_c_lb,SK_Gb8bin5_LEULEULAPc_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_LEULEULAPc_Gb8bin5_C_c_ub,SK_Gb8bin5_LEULEULAPc_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LEULEUabcpp_ub,SK_Gb8bin5_LEULEUabcpp_ub,0.0
SK_Gb8bin5_LEULEUtex_lb,SK_Gb8bin5_LEULEUtex_lb,0.0
SK_Gb8bin5_LEULEUtex_ub,SK_Gb8bin5_LEULEUtex_ub,0.0
SK_Gb8bin5_LEUtex_lb,SK_Gb8bin5_LEUtex_lb,0.0
SK_Gb8bin5_LEUtex_ub,SK_Gb8bin5_LEUtex_ub,0.0
SK_Gb8bin5_LPLIPAL1A120pp_Gb8bin5_C_p_ub,SK_Gb8bin5_LPLIPAL1A120pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_LPLIPAL2A141_Gb8bin5_C_c_ub,SK_Gb8bin5_LPLIPAL2A141_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LPLIPAL2G120_Gb8bin5_C_c_ub,SK_Gb8bin5_LPLIPAL2G120_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LPLIPAL2G141_Gb8bin5_C_c_ub,SK_Gb8bin5_LPLIPAL2G141_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LPLIPAL2G161_Gb8bin5_C_c_ub,SK_Gb8bin5_LPLIPAL2G161_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LYSGLUGLYtr_ub,SK_Gb8bin5_LYSGLUGLYtr_ub,0.0
SK_Gb8bin5_L_LACD2_Gb8bin5_C_c_ub,SK_Gb8bin5_L_LACD2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_L_LACD3_Gb8bin5_C_c_ub,SK_Gb8bin5_L_LACD3_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_LacR_Gb8bin5_C_c_lb,SK_Gb8bin5_LacR_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_LacR_Gb8bin5_C_c_ub,SK_Gb8bin5_LacR_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MACCOAT_Gb8bin5_C_c_ub,SK_Gb8bin5_MACCOAT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MAL6PG_Gb8bin5_C_c_lb,SK_Gb8bin5_MAL6PG_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MAL6PG_Gb8bin5_C_c_ub,SK_Gb8bin5_MAL6PG_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MALLAC_Gb8bin5_C_c_ub,SK_Gb8bin5_MALLAC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MALTHPabc_ub,SK_Gb8bin5_MALTHPabc_ub,0.0
SK_Gb8bin5_MALTHXabcpp_ub,SK_Gb8bin5_MALTHXabcpp_ub,0.0
SK_Gb8bin5_MALTHXtexi_ub,SK_Gb8bin5_MALTHXtexi_ub,0.0
SK_Gb8bin5_MALTabc_ub,SK_Gb8bin5_MALTabc_ub,0.0
SK_Gb8bin5_MAN1PT_Gb8bin5_C_c_ub,SK_Gb8bin5_MAN1PT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MAN1PT2_Gb8bin5_C_c_ub,SK_Gb8bin5_MAN1PT2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MAN6PI_Gb8bin5_C_c_lb,SK_Gb8bin5_MAN6PI_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MAN6PI_Gb8bin5_C_c_ub,SK_Gb8bin5_MAN6PI_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MBCOAi_Gb8bin5_C_c_lb,SK_Gb8bin5_MBCOAi_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MBCOAi_Gb8bin5_C_c_ub,SK_Gb8bin5_MBCOAi_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MCA_Gb8bin5_C_c_lb,SK_Gb8bin5_MCA_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MCA_Gb8bin5_C_c_ub,SK_Gb8bin5_MCA_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MCCC_Gb8bin5_C_c_ub,SK_Gb8bin5_MCCC_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MCD_Gb8bin5_C_c_ub,SK_Gb8bin5_MCD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MCITD_Gb8bin5_C_c_ub,SK_Gb8bin5_MCITD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MCITL2_Gb8bin5_C_c_lb,SK_Gb8bin5_MCITL2_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MCITL2_Gb8bin5_C_c_ub,SK_Gb8bin5_MCITL2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MCTP1App_Gb8bin5_C_p_ub,SK_Gb8bin5_MCTP1App_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MCTP1Bpp_Gb8bin5_C_p_ub,SK_Gb8bin5_MCTP1Bpp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MCTP2App_Gb8bin5_C_p_ub,SK_Gb8bin5_MCTP2App_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDDCP1pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MDDCP1pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDDCP2pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MDDCP2pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDDCP3pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MDDCP3pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDDCP4pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MDDCP4pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDDCP5pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MDDCP5pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDDEP1pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MDDEP1pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDDEP3pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MDDEP3pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDDEP4pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MDDEP4pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MDH_Gb8bin5_C_c_lb,SK_Gb8bin5_MDH_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MDH_Gb8bin5_C_c_ub,SK_Gb8bin5_MDH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MDRPD_Gb8bin5_C_c_ub,SK_Gb8bin5_MDRPD_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MECDPDH2_Gb8bin5_C_c_ub,SK_Gb8bin5_MECDPDH2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MECDPDH4E_Gb8bin5_C_c_lb,SK_Gb8bin5_MECDPDH4E_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MECDPDH4E_Gb8bin5_C_c_ub,SK_Gb8bin5_MECDPDH4E_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MECDPS_Gb8bin5_C_c_ub,SK_Gb8bin5_MECDPS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MELIBtex_lb,SK_Gb8bin5_MELIBtex_lb,0.0
SK_Gb8bin5_MELIBtex_ub,SK_Gb8bin5_MELIBtex_ub,0.0
SK_Gb8bin5_MEOHtex_lb,SK_Gb8bin5_MEOHtex_lb,0.0
SK_Gb8bin5_MEOHtex_ub,SK_Gb8bin5_MEOHtex_ub,0.0
SK_Gb8bin5_MEOHtrpp_lb,SK_Gb8bin5_MEOHtrpp_lb,0.0
SK_Gb8bin5_MEOHtrpp_ub,SK_Gb8bin5_MEOHtrpp_ub,0.0
SK_Gb8bin5_MEPCT_Gb8bin5_C_c_ub,SK_Gb8bin5_MEPCT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_METAT_Gb8bin5_C_c_ub,SK_Gb8bin5_METAT_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_METOX2s_Gb8bin5_C_c_ub,SK_Gb8bin5_METOX2s_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_METRR_Gb8bin5_C_c_lb,SK_Gb8bin5_METRR_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_METRR_Gb8bin5_C_c_ub,SK_Gb8bin5_METRR_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_METS_Gb8bin5_C_c_ub,SK_Gb8bin5_METS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_METSOXR2_Gb8bin5_C_c_ub,SK_Gb8bin5_METSOXR2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MG2tex_lb,SK_Gb8bin5_MG2tex_lb,0.0
SK_Gb8bin5_MG2tex_ub,SK_Gb8bin5_MG2tex_ub,0.0
SK_Gb8bin5_MGCH_Gb8bin5_C_c_lb,SK_Gb8bin5_MGCH_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MGCH_Gb8bin5_C_c_ub,SK_Gb8bin5_MGCH_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MGSA_Gb8bin5_C_c_ub,SK_Gb8bin5_MGSA_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MI1PP_Gb8bin5_C_c_ub,SK_Gb8bin5_MI1PP_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MI1PS_Gb8bin5_C_c_ub,SK_Gb8bin5_MI1PS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MI3PP_1_Gb8bin5_C_c_ub,SK_Gb8bin5_MI3PP_1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MI3PS_Gb8bin5_C_c_lb,SK_Gb8bin5_MI3PS_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MI3PS_Gb8bin5_C_c_ub,SK_Gb8bin5_MI3PS_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MICITDr_Gb8bin5_C_c_lb,SK_Gb8bin5_MICITDr_Gb8bin5_C_c_lb,0.0
SK_Gb8bin5_MICITDr_Gb8bin5_C_c_ub,SK_Gb8bin5_MICITDr_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MLDCP3App_Gb8bin5_C_p_ub,SK_Gb8bin5_MLDCP3App_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MLDEP1pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MLDEP1pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MLDEP2pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MLDEP2pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MLTG1_Gb8bin5_C_c_ub,SK_Gb8bin5_MLTG1_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MLTG2_Gb8bin5_C_c_ub,SK_Gb8bin5_MLTG2_Gb8bin5_C_c_ub,0.0
SK_Gb8bin5_MLTGY1pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MLTGY1pp_Gb8bin5_C_p_ub,0.0
SK_Gb8bin5_MLTGY2pp_Gb8bin5_C_p_ub,SK_Gb8bin5_MLTGY2pp_Gb8bin5_C_p_ub,0.0
